,date,time,name,line,start,stop,crowded,old_age_seat,sex,empty_station,age,badge,pregnant,heavy,behavior,characteristic,bag,empty,sex2,노년,중년,청년,어린이,청소년,crowded2,behavior1,behavior2,behavior3,핸드폰,멍,잠,이어폰,대화,통화,독서,화장,먹기,필기,바람쐬기
24,08월 01일,11:20:00,재민,분당선,야탑,강남구청,F,X,여,,청년,X,X,X,잠,,,1,1.0,0,0,1,0,0,2,잠,,,0,0,1,0,0,0,0,0,0,0,0
25,08월 01일,11:30:00,재민,분당선,야탑,강남구청,F,X,여,,어린이,X,X,X,멍,,,1,1.0,0,0,0,1,0,2,멍,,,0,1,0,0,0,0,0,0,0,0,0
26,08월 01일,11:44:00,재민,분당선,야탑,강남구청,F,X,여,,중년,X,X,X,대화,4인가족 나란히 앉음,,1,1.0,0,1,0,0,0,2,대화,,,0,0,0,0,1,0,0,0,0,0,0
27,08월 01일,11:53:00,재민,7호선,강남구청,중계,F,X,여,,중년,X,X,O,핸드폰,,큰 쇼핑백,1,1.0,0,1,0,0,0,2,핸드폰,,,1,0,0,0,0,0,0,0,0,0,0
28,08월 01일,11:53:00,재민,7호선,강남구청,중계,F,X,여,,중년,X,X,X,핸드폰,일반석이 빌 때마다 옮기려는 움직임,,1,1.0,0,1,0,0,0,2,핸드폰,,,1,0,0,0,0,0,0,0,0,0,0
29,08월 01일,12:01:00,재민,7호선,강남구청,중계,F,X,남,,노년,X,X,X,멍,,,1,0.0,1,0,0,0,0,2,멍,,,0,1,0,0,0,0,0,0,0,0,0
30,08월 01일,12:10:00,재민,7호선,용마산,사가정,F,X,비었음,1.0,,,,,,,,0,,0,0,0,0,0,2,,,,0,0,0,0,0,0,0,0,0,0,0
31,08월 01일,12:11:00,재민,7호선,강남구청,중계,F,X,여,,중년,X,X,X,대화,,,1,1.0,0,1,0,0,0,2,대화,,,0,0,0,0,1,0,0,0,0,0,0
32,08월 01일,12:16:00,재민,7호선,상봉,중계,N,X,비었음,6.0,,,,,,,,0,,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0
33,08월 01일,12:21:00,재민,7호선,태릉입구,중계,N,X,비었음,3.0,,,,,,,,0,,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0
34,08월 01일,21:50:00,재민,7호선,태릉입구,강남구청,E,O,여,,청년,X,X,X,핸드폰,외국인,,1,1.0,0,0,1,0,0,0,핸드폰,,,1,0,0,0,0,0,0,0,0,0,0
35,08월 01일,21:50:00,재민,7호선,태릉입구,면목,E,O,비었음,4.0,,,,,,,,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0
36,08월 01일,21:59:00,재민,7호선,태릉입구,강남구청,E,O,여,,중년,X,X,X,잠,,,1,1.0,0,1,0,0,0,0,잠,,,0,0,1,0,0,0,0,0,0,0,0
37,08월 01일,12:12:00,단비,7호선,신중동,이수,N,O,남,,노년,X,X,X,잠,우산 하나만 들고 계심,,1,0.0,1,0,0,0,0,1,잠,,,0,0,1,0,0,0,0,0,0,0,0
38,08월 01일,12:12:00,단비,7호선,신중동,이수,N,O,여,,청년,X,X,X,잠,,,1,1.0,0,0,1,0,0,1,잠,,,0,0,1,0,0,0,0,0,0,0,0
39,08월 01일,12:31:00,단비,7호선,신중동,이수,N,O,여,,중년,X,X,X,핸드폰,,,1,1.0,0,1,0,0,0,1,핸드폰,,,1,0,0,0,0,0,0,0,0,0,0
40,08월 01일,12:42:00,단비,7호선,신중동,이수,N,O,여,,청년,X,X,X,화장,,파우치,1,1.0,0,0,1,0,0,1,화장,,,0,0,0,0,0,0,0,1,0,0,0
41,08월 01일,22:51:00,단비,7호선,대림,신중동,F,X,여,,청년,X,X,X,핸드폰,,악기 및 에코백,1,1.0,0,0,1,0,0,2,핸드폰,,,1,0,0,0,0,0,0,0,0,0,0
42,08월 01일,22:51:00,단비,7호선,대림,신중동,F,X,여,,중년,X,X,X,잠,,크로스백,1,1.0,0,1,0,0,0,2,잠,,,0,0,1,0,0,0,0,0,0,0,0
43,08월 01일,23:02:00,단비,7호선,대림,신중동,F,X,남,,청년,X,X,X,잠,,백팩,1,0.0,0,0,1,0,0,2,잠,,,0,0,1,0,0,0,0,0,0,0,0
44,08월 02일,08:29:00,한솔,1호선,병점,신길,N,O,남,,노년,X,X,X,멍,,,1,0.0,1,0,0,0,0,1,멍,,,0,1,0,0,0,0,0,0,0,0,0
45,08월 02일,08:29:00,한솔,1호선,병점,신길,N,O,남,,청년,X,X,X,멍,외국인,,1,0.0,0,0,1,0,0,1,멍,,,0,1,0,0,0,0,0,0,0,0,0
46,08월 02일,08:47:00,한솔,1호선,병점,신길,N,O,여,,청년,X,X,X,핸드폰,,,1,1.0,0,0,1,0,0,1,핸드폰,,,1,0,0,0,0,0,0,0,0,0,0
47,08월 02일,08:59:00,한솔,1호선,병점,신길,F,X,여,,청년,X,X,X,핸드폰,,,1,1.0,0,0,1,0,0,2,핸드폰,,,1,0,0,0,0,0,0,0,0,0,0
48,08월 02일,09:03:00,한솔,1호선,병점,신길,N,O,여,,청년,X,X,X,대화,어린이랑 같이 앉음,,1,1.0,0,0,1,0,0,1,대화,,,0,0,0,0,1,0,0,0,0,0,0
49,08월 02일,09:26:00,한솔,5호선,신길,공덕,F,X,여,,중년,X,X,X,잠,,,1,1.0,0,1,0,0,0,2,잠,,,0,0,1,0,0,0,0,0,0,0,0
50,08월 02일,09:26:00,한솔,5호선,신길,공덕,F,X,여,,중년,X,X,X,"잠, 이어폰",,,1,1.0,0,1,0,0,0,2,잠,이어폰,,0,0,1,1,0,0,0,0,0,0,0
51,08월 02일,08:23:00,미현,1호선,수원,영등포,F,O,여,,노년,X,X,X,잠,심지어 내리실 때 다른 할머니께 자리를 앉으라고 권유,,1,1.0,1,0,0,0,0,2,잠,,,0,0,1,0,0,0,0,0,0,0,0
52,08월 02일,08:23:00,미현,1호선,수원,영등포,F,O,여,,노년,X,X,X,핸드폰,,,1,1.0,1,0,0,0,0,2,핸드폰,,,1,0,0,0,0,0,0,0,0,0,0
53,08월 02일,08:50:00,미현,1호선,수원,영등포,F,O,남,,중년,X,X,X,핸드폰,,,1,0.0,0,1,0,0,0,2,핸드폰,,,1,0,0,0,0,0,0,0,0,0,0
54,08월 02일,09:01:00,미현,1호선,영등포,신길,N,O,남,,청년,X,X,X,잠,,,1,0.0,0,0,1,0,0,1,잠,,,0,0,1,0,0,0,0,0,0,0,0
55,08월 02일,09:01:00,미현,1호선,영등포,신길,N,O,여,,노년,X,X,X,잠,,,1,1.0,1,0,0,0,0,1,잠,,,0,0,1,0,0,0,0,0,0,0,0
56,08월 02일,09:11:00,미현,5호선,신길,공덕,F,O,여,,청년,X,X,X,잠,,,1,1.0,0,0,1,0,0,2,잠,,,0,0,1,0,0,0,0,0,0,0,0
57,08월 02일,09:00:00,보민,6호선,화랑대,공덕,N,X,여,,중년,X,X,X,핸드폰,,,1,1.0,0,1,0,0,0,1,핸드폰,,,1,0,0,0,0,0,0,0,0,0,0
58,08월 02일,09:00:00,보민,6호선,화랑대,공덕,N,X,여,,청년,X,X,X,잠,,,1,1.0,0,0,1,0,0,1,잠,,,0,0,1,0,0,0,0,0,0,0,0
59,08월 02일,09:00:00,보민,6호선,화랑대,공덕,N,X,여,,중년,X,X,X,핸드폰,빈자리였고 앞에 사람이 서있는데도 앉음,,1,1.0,0,1,0,0,0,1,핸드폰,,,1,0,0,0,0,0,0,0,0,0,0
60,08월 02일,09:00:00,보민,6호선,화랑대,공덕,N,O,여,,중년,X,X,X,핸드폰,같은 줄에 빈자리가 생겼는데도 계속 앉아있음,,1,1.0,0,1,0,0,0,1,핸드폰,,,1,0,0,0,0,0,0,0,0,0,0
61,08월 02일,08:47:00,단비,7호선,신중동,온수,F,X,여,,청년,X,X,,필기,,메신저백,1,1.0,0,0,1,0,0,2,필기,,,0,0,0,0,0,0,0,0,0,1,0
62,08월 02일,08:47:00,단비,7호선,신중동,온수,F,X,남,,청년,X,X,,"이어폰, 잠",,힙색,1,0.0,0,0,1,0,0,2,이어폰,잠,,0,0,1,1,0,0,0,0,0,0,0
63,08월 02일,09:02:00,단비,1호선,온수,신길,N,O,여,,중년,X,X,,"이어폰, 핸드폰",,보스턴백,1,1.0,0,1,0,0,0,1,이어폰,핸드폰,,1,0,0,1,0,0,0,0,0,0,0
64,08월 02일,09:02:00,단비,1호선,온수,신길,N,O,남,,어린이,X,X,X,대화,,X,1,0.0,0,0,0,1,0,1,대화,,,0,0,0,0,1,0,0,0,0,0,0
65,08월 02일,09:02:00,단비,1호선,온수,신길,N,O,여,,어린이,X,X,X,대화,,X,1,1.0,0,0,0,1,0,1,대화,,,0,0,0,0,1,0,0,0,0,0,0
66,08월 02일,09:25:00,단비,5호선,신길,공덕,N,X,여,,노년,X,X,,독서,,"크로스백, 비닐봉지(소)",1,1.0,1,0,0,0,0,1,독서,,,0,0,0,0,0,0,1,0,0,0,0
67,08월 02일,09:25:00,단비,5호선,신길,공덕,N,X,여,,중년,X,X,,핸드폰,,보스턴백,1,1.0,0,1,0,0,0,1,핸드폰,,,1,0,0,0,0,0,0,0,0,0,0
68,08월 02일,08:32:00,재민,분당선,야탑,왕십리,F,X,여,,중년,X,X,X,잠,,,1,1.0,0,1,0,0,0,2,잠,,,0,0,1,0,0,0,0,0,0,0,0
69,08월 02일,08:32:00,재민,분당선,야탑,왕십리,F,X,여,,중년,X,X,O,잠,,가방 3개,1,1.0,0,1,0,0,0,2,잠,,,0,0,1,0,0,0,0,0,0,0,0
